,woiid,PlayerName,TeamID,ShortName,Way,TOTMIN,Calc-AAV,Contract.ID,ElgEffSn,EffSn,Contract.Length,Year,Written.AAV,DetailID,NHL.Salary,Signing.Bonus,NDC,NTC,Retired,BoughtOut,slid,BonusElg,MinorSal,JuniorSal,MinimumSal,Source,FAStatus,ContractStatus,NHLExpr,YrsPro,WhereAbt,RtrStatus,AgeELFA,pos,BonusID,BonusMax,BonusMet,BonusDesc,TotalComp,Name,Age,aAAV
6877,hrivima91,Marek Hrivik &hrivima91,NA,NA,TWO,195000,641666,xhrivima91-2013,2013,2013,3,2015,642000,4972,6E+05,65000,,,,,,FALSE,65000,0,,war-on-ice.com,RFA,,,,,,,L,NA,0,0,NA,665000,Marek Hrivik,23,"641,666.666666667"
6878,hrkacto66,NA,NA,NA,Unknown,NA,NA,2003hrkacto66,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8E+05,Tony Hrkac,36,NA
6879,huberjo93,Jonathan Huberdeau &huberjo93,NA,NA,ONE,0,3250000,x8167,2016,2016,2,2016,0,12034,2500000,0,,,,,,FALSE,0,0,,war-on-ice.com,RFA,,,,,,,L,NA,0,0,NA,2500000,Jonathan Huberdeau,22,3250000
6880,huberjo93,Jonathan Huberdeau &huberjo93,NA,NA,ONE,0,3250000,x8167,2016,2016,2,2017,0,12035,4E+06,0,,,,,,FALSE,0,0,,war-on-ice.com,RFA,,,,,,,L,NA,0,0,NA,4E+06,Jonathan Huberdeau,23,3250000
6881,huberjo93,Jonathan Huberdeau &huberjo93,NA,NA,TWO,280000,901875,xhuberjo93-1,NULL,2012,4,2012,NA,huberjo93-1-1,832500,92500,,,,,1,TRUE,70000,10500,70000,war-on-ice.com,RFA,,,,,,,L,NA,2300000,0,NA,925000,Jonathan Huberdeau,18,925000
6882,huberjo93,Jonathan Huberdeau &huberjo93,NA,NA,TWO,280000,901875,xhuberjo93-1,NULL,2012,4,2013,NA,huberjo93-1-2,832500,92500,,,,,,TRUE,70000,10500,70000,war-on-ice.com,RFA,,,,,,,L,NA,2300000,0,NA,925000,Jonathan Huberdeau,19,"894,166.666666667"
6883,huberjo93,Jonathan Huberdeau &huberjo93,NA,NA,TWO,280000,901875,xhuberjo93-1,NULL,2012,4,2014,NA,huberjo93-1-3,832500,92500,,,,,,TRUE,70000,0,70000,war-on-ice.com,RFA,,,,,,,L,NA,2300000,0,NA,925000,Jonathan Huberdeau,20,"894,166.666666667"
6884,huberjo93,Jonathan Huberdeau &huberjo93,NA,NA,TWO,280000,901875,xhuberjo93-1,NULL,2012,4,2015,NA,huberjo93-1-4,832500,0,,,,,,TRUE,70000,0,70000,war-on-ice.com,RFA,,,,,,,L,NA,2300000,637500,NA,832500,Jonathan Huberdeau,21,"894,166.666666667"
6885,hudleji84,NA,NA,NA,Unknown,NA,NA,2007hudleji84,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525000,Jiri Hudler,22,NA
6886,hudleji84,Jiri Hudler &hudleji84,NA,NA,ONE,0,1015000,xhudleji84-1,NULL,2008,2,2008,NA,hudleji84-1-1,880000,0,,,,,,FALSE,0,0,880000,war-on-ice.com,NULL,,,,,,,RL,NA,0,0,NA,880000,Jiri Hudler,23,1015000
6887,hudleji84,Jiri Hudler &hudleji84,NA,NA,ONE,0,1015000,xhudleji84-1,NULL,2008,2,2009,NA,hudleji84-1-2,1150000,0,,,,,,FALSE,0,0,1150000,war-on-ice.com,NULL,,,,,,,RL,NA,0,0,NA,1150000,Jiri Hudler,24,1015000
6888,hudleji84,Jiri Hudler &hudleji84,NA,NA,ONE,0,2875000,xhudleji84-2,NULL,2011,2,2011,NA,hudleji84-2-1,2750000,0,,,,,,FALSE,0,0,2750000,war-on-ice.com,NULL,,,,,,,RL,NA,0,0,NA,2750000,Jiri Hudler,26,2875000
6889,hudleji84,Jiri Hudler &hudleji84,NA,NA,ONE,0,2875000,xhudleji84-2,NULL,2011,2,2012,NA,hudleji84-2-2,3E+06,0,,,,,,FALSE,0,0,3000000,war-on-ice.com,NULL,,,,,,,RL,NA,0,0,NA,3E+06,Jiri Hudler,27,2875000
6890,hudleji84,Jiri Hudler &hudleji84,NA,NA,ONE,0,4000000,xhudleji84-2013,NULL,2013,4,2013,NA,3164,4E+06,0,,,,,,FALSE,0,0,4000000,war-on-ice.com,UFA,,,,,,,RL,NA,0,0,NA,4E+06,Jiri Hudler,28,4E+06
6891,hudleji84,Jiri Hudler &hudleji84,NA,NA,ONE,0,4000000,xhudleji84-2013,NULL,2013,4,2014,NA,3165,4E+06,0,,,,,,FALSE,0,0,4000000,war-on-ice.com,UFA,,,,,,,RL,NA,0,0,NA,4E+06,Jiri Hudler,29,4E+06
6892,hudleji84,Jiri Hudler &hudleji84,NA,NA,ONE,0,4000000,xhudleji84-2013,NULL,2013,4,2015,NA,3166,4E+06,0,,,,,,FALSE,0,0,4000000,war-on-ice.com,UFA,,,,,,,RL,NA,0,0,NA,4E+06,Jiri Hudler,30,4E+06
6893,hudleji84,Jiri Hudler &hudleji84,NA,NA,ONE,0,4000000,xhudleji84-2013,NULL,2013,4,2016,NA,3167,4E+06,0,,,,,,TRUE,0,0,4000000,war-on-ice.com,UFA,,,,,,,RL,NA,(non-zero),0,NA,4E+06,Jiri Hudler,31,4E+06
6894,hudonch94,Charles Hudon &hudonch94,NA,NA,TWO,270000,631250,xhudonch94-1,NULL,2014,4,2014,NA,hudonch94-1-1,575000,75000,,,,,1,TRUE,67500,0,67500,war-on-ice.com,RFA,,,,,,,L,NA,1E+05,0,NA,650000,Charles Hudon,19,650000
6895,hudonch94,Charles Hudon &hudonch94,NA,NA,TWO,270000,631250,xhudonch94-1,NULL,2014,4,2015,NA,hudonch94-1-2,575000,75000,,,,,,TRUE,67500,0,67500,war-on-ice.com,RFA,,,,,,,L,NA,1E+05,0,NA,650000,Charles Hudon,20,625000
6896,hudonch94,Charles Hudon &hudonch94,NA,NA,TWO,270000,631250,xhudonch94-1,NULL,2014,4,2016,NA,hudonch94-1-3,575000,75000,,,,,,FALSE,67500,0,67500,war-on-ice.com,RFA,,,,,,,L,NA,1E+05,0,NA,650000,Charles Hudon,21,625000
6897,hudonch94,Charles Hudon &hudonch94,NA,NA,TWO,270000,631250,xhudonch94-1,NULL,2014,4,2017,NA,hudonch94-1-4,575000,0,,,,,,FALSE,67500,0,67500,war-on-ice.com,RFA,,,,,,,L,NA,1E+05,0,NA,575000,Charles Hudon,22,625000
6898,hudsoca86,Carl Hudson &hudsoca86,NA,NA,TWO,40000,535000,xhudsoca86-1,NULL,2011,1,2011,NA,hudsoca86-1-1,525000,10000,,,,,,FALSE,40000,0,40000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,535000,Carl Hudson,24,535000
6899,huetxcr75,NA,NA,NA,Unknown,NA,NA,2003huetxcr75,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4E+05,Cristobal Huet,27,NA
6900,huetxcr75,NA,NA,NA,Unknown,NA,NA,2004huetxcr75,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425000,Cristobal Huet,28,NA
6901,huetxcr75,NA,NA,NA,Unknown,NA,NA,2006huetxcr75,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456000,Cristobal Huet,30,NA
6902,huetxcr75,NA,NA,NA,Unknown,NA,NA,2007huetxcr75,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3E+06,Cristobal Huet,31,NA
6903,huetxcr75,NA,NA,NA,Unknown,NA,NA,2008huetxcr75,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2750000,Cristobal Huet,32,NA
6904,huetxcr75,Cristobal Huet &huetxcr75,NA,NA,ONE,0,5625000,xhuetxcr75-1,NULL,2009,4,2009,NA,huetxcr75-1-1,5625000,0,,,,,,FALSE,0,0,5625000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,5625000,Cristobal Huet,33,5625000
6905,huetxcr75,Cristobal Huet &huetxcr75,NA,NA,ONE,0,5625000,xhuetxcr75-1,NULL,2009,4,2010,NA,huetxcr75-1-2,5625000,0,,,,,,FALSE,0,0,5625000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,5625000,Cristobal Huet,34,5625000
6906,huetxcr75,Cristobal Huet &huetxcr75,NA,NA,ONE,0,5625000,xhuetxcr75-1,NULL,2009,4,2011,NA,huetxcr75-1-3,5625000,0,,,,,,FALSE,0,0,5625000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,5625000,Cristobal Huet,35,5625000
6907,huetxcr75,Cristobal Huet &huetxcr75,NA,NA,ONE,0,5625000,xhuetxcr75-1,NULL,2009,4,2012,NA,huetxcr75-1-4,5625000,0,,,,,,FALSE,0,0,5625000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,5625000,Cristobal Huet,36,5625000
6908,hughebo87,Bobby Hughes &hughebo87,NA,NA,TWO,187500,580000,xhughebo87-1,NULL,2008,3,2008,NA,hughebo87-1-1,552500,0,,,,,,FALSE,62500,0,62500,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,552500,Bobby Hughes,19,580000
6909,hughebo87,Bobby Hughes &hughebo87,NA,NA,TWO,187500,580000,xhughebo87-1,NULL,2008,3,2009,NA,hughebo87-1-2,580000,0,,,,,,FALSE,62500,0,62500,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,580000,Bobby Hughes,20,580000
6910,hughebo87,Bobby Hughes &hughebo87,NA,NA,TWO,187500,580000,xhughebo87-1,NULL,2008,3,2010,NA,hughebo87-1-3,607500,0,,,,,,FALSE,62500,0,62500,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,607500,Bobby Hughes,21,580000
6911,hugheto92,Tommy Hughes &hugheto92,NA,NA,TWO,190000,608333,xhugheto92-2014,2014,2014,3,2014,608300,5048,550000,50000,,,,,,FALSE,60000,0,,war-on-ice.com,RFA,,,,,,,D,NA,0,0,NA,6E+05,Tommy Hughes,21,"608,333.333333333"
6912,hugheto92,Tommy Hughes &hugheto92,NA,NA,TWO,190000,608333,xhugheto92-2014,2014,2014,3,2015,608300,5049,550000,50000,,,,,,FALSE,65000,0,,war-on-ice.com,RFA,,,,,,,D,NA,0,0,NA,6E+05,Tommy Hughes,22,"608,333.333333333"
6913,hugheto92,Tommy Hughes &hugheto92,NA,NA,TWO,190000,608333,xhugheto92-2014,2014,2014,3,2016,608300,5050,575000,50000,,,,,,FALSE,65000,0,,war-on-ice.com,RFA,,,,,,,D,NA,0,0,NA,625000,Tommy Hughes,23,"608,333.333333333"
6914,hullxbr64,NA,NA,NA,Unknown,NA,NA,2003hullxbr64,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4E+06,Brett Hull,38,NA
6915,hullxbr64,NA,NA,NA,Unknown,NA,NA,2004hullxbr64,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5E+06,Brett Hull,39,NA
6916,hullxjo69,NA,NA,NA,Unknown,NA,NA,2003hullxjo69,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4E+05,Jody Hull,33,NA
6917,hulseca73,NA,NA,NA,Unknown,NA,NA,2003hulseca73,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210000,Cale Hulse,28,NA
6918,hulseca73,NA,NA,NA,Unknown,NA,NA,2004hulseca73,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100000,Cale Hulse,29,NA
6919,hulseca73,NA,NA,NA,Unknown,NA,NA,2006hulseca73,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140000,Cale Hulse,31,NA
6920,humlxiv81,NA,NA,NA,Unknown,NA,NA,2003humlxiv81,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6E+05,Ivan Huml,21,NA
6921,huntetr80,NA,NA,NA,Unknown,NA,NA,2004huntetr80,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495000,Trent Hunter,23,NA
6922,huntetr80,NA,NA,NA,Unknown,NA,NA,2006huntetr80,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1E+06,Trent Hunter,25,NA
6923,huntetr80,NA,NA,NA,Unknown,NA,NA,2007huntetr80,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1E+06,Trent Hunter,26,NA
6924,huntetr80,NA,NA,NA,Unknown,NA,NA,2008huntetr80,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550000,Trent Hunter,27,NA
6925,huntetr80,Trent Hunter &huntetr80,NA,NA,ONE,0,2000000,xhuntetr80-1,NULL,2009,5,2009,NA,huntetr80-1-1,2E+06,0,,,,,,FALSE,0,0,2000000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,2E+06,Trent Hunter,28,2E+06
6926,huntetr80,Trent Hunter &huntetr80,NA,NA,ONE,0,2000000,xhuntetr80-1,NULL,2009,5,2010,NA,huntetr80-1-2,2E+06,0,,,,,,FALSE,0,0,2000000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,2E+06,Trent Hunter,29,2E+06
6927,huntetr80,Trent Hunter &huntetr80,NA,NA,ONE,0,2000000,xhuntetr80-1,NULL,2009,5,2011,NA,huntetr80-1-3,2E+06,0,,,,,,FALSE,0,0,2000000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,2E+06,Trent Hunter,30,2E+06
6928,huntetr80,Trent Hunter &huntetr80,NA,NA,ONE,0,2000000,xhuntetr80-1,NULL,2009,5,2012,NA,huntetr80-1-4,2E+06,0,,,,1,,FALSE,0,0,2000000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,2E+06,Trent Hunter,31,2E+06
6929,huntetr80,Trent Hunter &huntetr80,NA,NA,ONE,0,2000000,xhuntetr80-1,NULL,2009,5,2013,NA,huntetr80-1-5,2E+06,0,,,,1,,FALSE,0,0,2000000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,2E+06,Trent Hunter,32,2E+06
6930,huntetr80,Trent Hunter &huntetr80,NA,NA,ONE,0,600000,xhuntetr80-2,NULL,2012,1,2012,NA,huntetr80-2-1,6E+05,0,,,,,,FALSE,0,0,600000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,6E+05,Trent Hunter,31,6E+05
6931,huntxbr88,Brad Hunt &huntxbr88,NA,NA,TWO,150000,600000,x-1976,2016,2016,1,2016,0,832446,6E+05,0,,,,,,FALSE,150000,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,6E+05,Brad Hunt,27,6E+05
6932,huntxbr88,Brad Hunt &huntxbr88,NA,NA,TWO,155000,550000,xhuntxbr88-2014,NULL,2014,2,2014,NA,3557,550000,0,,,,,,FALSE,75000,0,550000,war-on-ice.com,RFA,,,,,,,D,NA,0,0,NA,550000,Brad Hunt,25,550000
6933,huntxbr88,Brad Hunt &huntxbr88,NA,NA,TWO,155000,550000,xhuntxbr88-2014,NULL,2014,2,2015,NA,3558,550000,0,,,,,,FALSE,80000,0,550000,war-on-ice.com,RFA,,,,,,,D,NA,0,0,NA,550000,Brad Hunt,26,550000
6934,hunwima85,Matt Hunwick &hunwima85,NA,NA,ONE,0,1200000,x66,2016,2016,2,2016,0,31,1200000,0,,,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,1200000,Matt Hunwick,30,1200000
6935,hunwima85,Matt Hunwick &hunwima85,NA,NA,ONE,0,1200000,x66,2016,2016,2,2017,0,32,1200000,0,,,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,1200000,Matt Hunwick,31,1200000
6936,hunwima85,Matt Hunwick &hunwima85,NA,NA,TWO,120000,750000,xhunwima85-1,NULL,2008,2,2008,NA,hunwima85-1-1,550000,175000,,,,,,FALSE,60000,0,60000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,725000,Matt Hunwick,22,750000
6937,hunwima85,Matt Hunwick &hunwima85,NA,NA,TWO,120000,750000,xhunwima85-1,NULL,2008,2,2009,NA,hunwima85-1-2,6E+05,175000,,,,,,FALSE,60000,0,60000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,775000,Matt Hunwick,23,750000
6938,hunwima85,Matt Hunwick &hunwima85,NA,NA,ONE,0,1450000,xhunwima85-2,NULL,2010,2,2010,NA,hunwima85-2-1,1350000,0,,,,,,FALSE,0,0,1350000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1350000,Matt Hunwick,24,1450000
6939,hunwima85,Matt Hunwick &hunwima85,NA,NA,ONE,0,1450000,xhunwima85-2,NULL,2010,2,2011,NA,hunwima85-2-2,1550000,0,,,,,,FALSE,0,0,1550000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1550000,Matt Hunwick,25,1450000
6940,hunwima85,Matt Hunwick &hunwima85,NA,NA,ONE,0,600000,xhunwima85-2015,NULL,2015,1,2015,NA,2223,6E+05,0,,,,,,FALSE,0,0,600000,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,6E+05,Matt Hunwick,29,6E+05
6941,hunwima85,Matt Hunwick &hunwima85,NA,NA,ONE,0,1550000,xhunwima85-3,NULL,2012,1,2012,NA,hunwima85-3-1,1550000,0,,,,,,FALSE,0,0,1550000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1550000,Matt Hunwick,26,1550000
6942,hunwima85,Matt Hunwick &hunwima85,NA,NA,ONE,0,1600000,xhunwima85-4,NULL,2013,2,2013,NA,hunwima85-4-1,1600000,0,,,,,,FALSE,0,0,1600000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1600000,Matt Hunwick,27,1600000
6943,hunwima85,Matt Hunwick &hunwima85,NA,NA,ONE,0,1600000,xhunwima85-4,NULL,2013,2,2014,NA,hunwima85-4-2,1600000,0,,,,,,FALSE,0,0,1600000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1600000,Matt Hunwick,28,1600000
6944,hunwish87,Shawn Hunwick &hunwish87,NA,NA,TWO,45000,525000,xhunwish87-1,NULL,2012,1,2012,NA,hunwish87-1-1,525000,0,,,,,,FALSE,45000,0,45000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,525000,Shawn Hunwick,24,525000
6945,hurmeja75,NA,NA,NA,Unknown,NA,NA,2003hurmeja75,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850000,Jani Hurme,27,NA
6946,hurmeja75,NA,NA,NA,Unknown,NA,NA,2004hurmeja75,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100000,Jani Hurme,28,NA
6947,huselkr78,NA,NA,NA,Unknown,NA,NA,2003huselkr78,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925000,Kristian Huselius,23,NA
6948,huselkr78,NA,NA,NA,Unknown,NA,NA,2004huselkr78,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9E+05,Kristian Huselius,24,NA
6949,huselkr78,NA,NA,NA,Unknown,NA,NA,2006huselkr78,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216000,Kristian Huselius,26,NA
6950,huselkr78,NA,NA,NA,Unknown,NA,NA,2007huselkr78,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400000,Kristian Huselius,27,NA
6951,huselkr78,NA,NA,NA,Unknown,NA,NA,2008huselkr78,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400000,Kristian Huselius,28,NA
6952,huselkr78,Kristian Huselius &huselkr78,NA,NA,ONE,0,4750000,xhuselkr78-1,NULL,2009,4,2009,NA,huselkr78-1-1,4750000,0,,,,,,FALSE,0,0,4750000,war-on-ice.com,NULL,,,,,,,LR,NA,0,0,NA,4750000,Kristian Huselius,29,4750000
6953,huselkr78,Kristian Huselius &huselkr78,NA,NA,ONE,0,4750000,xhuselkr78-1,NULL,2009,4,2010,NA,huselkr78-1-2,4750000,0,,,,,,FALSE,0,0,4750000,war-on-ice.com,NULL,,,,,,,LR,NA,0,0,NA,4750000,Kristian Huselius,30,4750000
6954,huselkr78,Kristian Huselius &huselkr78,NA,NA,ONE,0,4750000,xhuselkr78-1,NULL,2009,4,2011,NA,huselkr78-1-3,4750000,0,,,,,,FALSE,0,0,4750000,war-on-ice.com,NULL,,,,,,,LR,NA,0,0,NA,4750000,Kristian Huselius,31,4750000
6955,huselkr78,Kristian Huselius &huselkr78,NA,NA,ONE,0,4750000,xhuselkr78-1,NULL,2009,4,2012,NA,huselkr78-1-4,4750000,0,,,,,,FALSE,0,0,4750000,war-on-ice.com,NULL,,,,,,,LR,NA,0,0,NA,4750000,Kristian Huselius,32,4750000
6956,huskike79,Kent Huskins &huskike79,NA,NA,ONE,0,625000,xhuskike79-1,NULL,2008,2,2008,NA,huskike79-1-1,6E+05,0,,,,,,FALSE,0,0,600000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,6E+05,Kent Huskins,28,625000
6957,huskike79,Kent Huskins &huskike79,NA,NA,ONE,0,625000,xhuskike79-1,NULL,2008,2,2009,NA,huskike79-1-2,650000,0,,,,,,FALSE,0,0,650000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,650000,Kent Huskins,29,625000
6958,huskike79,Kent Huskins &huskike79,NA,NA,ONE,0,1700000,xhuskike79-2,NULL,2010,2,2010,NA,huskike79-2-1,1500000,0,,,,,,FALSE,0,0,1500000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1500000,Kent Huskins,30,1700000
6959,huskike79,Kent Huskins &huskike79,NA,NA,ONE,0,1700000,xhuskike79-2,NULL,2010,2,2011,NA,huskike79-2-2,1900000,0,,,,,,FALSE,0,0,1900000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1900000,Kent Huskins,31,1700000
6960,huskike79,Kent Huskins &huskike79,NA,NA,ONE,0,1000000,xhuskike79-3,NULL,2012,1,2012,NA,huskike79-3-1,1E+06,0,,,,,,FALSE,0,0,1000000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1E+06,Kent Huskins,32,1E+06
6961,huskike79,Kent Huskins &huskike79,NA,NA,ONE,0,750000,xhuskike79-4,NULL,2013,1,2013,NA,huskike79-4-1,750000,0,,,,,,FALSE,0,0,750000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,750000,Kent Huskins,33,750000
6962,hutchal90,Alex Hutchings &hutchal90,NA,NA,TWO,195000,583333,xhutchal90-1,NULL,2011,3,2011,NA,hutchal90-1-1,5E+05,70000,,,,,,FALSE,65000,0,65000,war-on-ice.com,NULL,,,,,,,L,NA,130000,0,NA,570000,Alex Hutchings,19,"583,333.333333333"
6963,hutchal90,Alex Hutchings &hutchal90,NA,NA,TWO,195000,583333,xhutchal90-1,NULL,2011,3,2012,NA,hutchal90-1-2,525000,65000,,,,,,FALSE,65000,0,65000,war-on-ice.com,NULL,,,,,,,L,NA,60000,0,NA,590000,Alex Hutchings,20,"583,333.333333333"
6964,hutchal90,Alex Hutchings &hutchal90,NA,NA,TWO,195000,583333,xhutchal90-1,NULL,2011,3,2013,NA,hutchal90-1-3,525000,65000,,,,,,FALSE,65000,0,65000,war-on-ice.com,NULL,,,,,,,L,NA,60000,0,NA,590000,Alex Hutchings,21,"583,333.333333333"
6965,hutchan80,NA,NA,NA,Unknown,NA,NA,2004hutchan80,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625000,Andrew Hutchinson,23,NA
6966,hutchan80,NA,NA,NA,Unknown,NA,NA,2006hutchan80,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450000,Andrew Hutchinson,25,NA
6967,hutchan80,NA,NA,NA,Unknown,NA,NA,2007hutchan80,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450000,Andrew Hutchinson,26,NA
6968,hutchan80,Andrew Hutchinson &hutchan80,NA,NA,ONE,0,550000,xhutchan80-1,NULL,2009,2,2009,NA,hutchan80-1-1,5E+05,0,,,,,,FALSE,0,0,500000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,5E+05,Andrew Hutchinson,28,550000
6969,hutchan80,Andrew Hutchinson &hutchan80,NA,NA,ONE,0,550000,xhutchan80-1,NULL,2009,2,2010,NA,hutchan80-1-2,6E+05,0,,,,,,FALSE,0,0,600000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,6E+05,Andrew Hutchinson,29,550000
6970,hutchan80,Andrew Hutchinson &hutchan80,NA,NA,TWO,250000,500000,xhutchan80-2,NULL,2011,1,2011,NA,hutchan80-2-1,5E+05,0,,,,,,FALSE,250000,0,250000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,5E+05,Andrew Hutchinson,30,5E+05
